XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
551118079,"Costume Accessory Monkey Kit","",,,,,"Costume Accessory Monkey KitDo people ask you why you monkey around so much Use this kit to show them how you feel. Headband with cute monkey ears and matching tail. Adult one size fits most.Size OSFMAge Adult",,"http://media.asicdn.com/images/jpgb/24340000/24347265.jpg",,"COSTUMES & ACCESSORIES",,"","","","","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","","","",,,"Y",,"","","",,"","","","",,"We provide free shipping to all ASI members with in the 48 contiguous states with no minimum purchase required.","N","",,,,,,"",,,"2",,,,,,,,,,"9.982",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550689566,"Soccer Monkey Drawstring Sling Backpack","",,,,,"Soccer Monkey Drawstring Sling BackpackPerfect for school gym hiking travel and everyday use this sturdy nylon Soccer Monkey Drawstring Sling Backpack features an image of a monkey soccer player and palm trees printed on the front and back sides of a lightweight pink backpack. White nylon carrying cords are strung through metal eyelets with vinyl reinforcements. Measures approximately 18 x 13.5. Comes packaged in a poly bag.",,"http://media.asicdn.com/images/jpgb/24380000/24380089.jpg",,"BACKPACKS",,"","","","","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","","","",,,"Y",,"","","",,"","","","",,"We provide free shipping to all ASI members with in the 48 contiguous states with no minimum purchase required.","N","",,,,,,"",,,"25",,,,,,,,,,"2.545",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7140666,"Monkey Zoo Brights Flashlight","",,,,,"Our environmentally friendly, rechargeable Monkey flashlight is perfect for promoting any animal or environmentally friendly company name or logo. Our adorable Monkey Zoo Brights Flashlight is easy to recharge, features a wrist cord and a super bright white LED..",,"http://media.asicdn.com/images/jpgb/20410000/20419743.jpg",,"Flashlights-General,LED PRODUCTS,Light Up Novelties-General",,"","","","","",,,"CHINA",,,,,,,"Pad Print, Unimprinted",,"","","Y","","","",,,"Y",,"5","","",,"","","","",,"","N","",,,,,,"Monkey Zoo Brights Flashlight",,,"240","480","960",,,,,,,,"3.20","3.08","2.97",,,,,,,,"R","R","R",,,,,,,,,"1 color imprint in one location",,"USD",,"List","Pad Print, Unimprinted","IMMD:Pad Print, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"55.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550678137,"Monkey Key-Chain","",,,,,"Monkey Key-Chain, PU material with metal ring. Size:3.94"". Cute monkey has various colors, you could take it as key-chain and also decoration on handbag or wallet. Your logo could be customized on the back side.",,"http://media.asicdn.com/images/jpgb/22720000/22726728.jpg",,"Key Holders-General",,"Assorted","Polyurethane (PUR or PU),Aluminum","Dimension","Length:3.94:in","",,,"CHINA",,,,,,,"Silkscreen",,"","Any Color","","Y","","",,,"Y",,"20","","",,"","","","",,"","N","",,,,,,"monkey key-chain",,,"500","1000","3000","5000","10000",,,,,,"1.10","0.99","0.92","0.88","0.85",,,,,,"R","R","R","R","R",,,,,,,"one color imprint on one position",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550480047,"LED Monkey Flashlight","",,,,,"Our environmentally friendly, rechargeable Monkey flashlight is perfect for promoting any animal or environmentally friendly company name or logo. Our adorable Monkey Zoo Brights Flashlight is easy to recharge, features a wrist cord and a super bright white LED. Batteries are included.",,"http://media.asicdn.com/images/jpgb/21970000/21975978.jpg",,"Flashlights-General,LED PRODUCTS",,"","","","","",,,"CHINA",,,,,,,"Pad Print, Unimprinted",,"","","Y","Y","2 1/4"" x 1""","",,,"Y",,"5,10","Y","",,"","","","",,"","N","",,,,,,"LED Monkey Flashlight",,,"240","480","960","2400",,,,,,,"3.77","3.73","3.68","3.63",,,,,,,"R","R","R","R",,,,,,,,"N/A",,"USD",,"List","Pad Print, Unimprinted","IMMD:Pad Print, Unimprinted",,"Set-up Charge","Other","Required","1",,,,,,,,,,"62.50",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550596395,"Sock Monkey Keychain or Backpack Dangler","",,,,,"Super cute sock monkey goes smaller. This 5"" sock monkey keyring can also be clipped to a backpack or a tote bag and make them easy to spot when you travel.",,"http://media.asicdn.com/images/jpgb/22420000/22429386.jpg",,"STUFFED ANIMALS & TOYS",,"Kelly Green,Royal Blue,Red,Black,White","Cotton,Polyester","Dimension","Length:5:in","",,,"CHINA",,,,,,,"Heat Transfer, Unimprinted",,"Art Services (JPEG with minimum 300 dpi), Pre-production Proof (Upon request.), Virtual Proof (1-2 business days.)","4c printing","Y","Y","1.5"" (width) x 1"" (height)","Chest",,,"Y",,"70","","",,"Poly Bag","24:per Case","12:in;9:in;5:in","2:lbs",,"We ship different sizes of boxes to accommodate different order quantities.","N","",,,,,,"Sock Monkey Keychain or Backpack Dangler",,,"504","1008",,,,,,,,,"4.00","3.85",,,,,,,,,"R","R",,,,,,,,,,"4C Logo Imprint On Denim Overall.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550728649,"Monkey Mini Bubbles","",,,,,"Monkey Mini BubblesEveryone can join in the party with these monkey themed mini bubbles. Bubbles add excitement to outdoor play weddings birthday parties picnics and much more Add these bubbles to your pinata filler goody bag filler reward bucket and more..Size 2 in. T. 1 oz.Plastic bottleFolding wand inside bottleFoil covered to reduce leakage",,"http://media.asicdn.com/images/jpgb/24370000/24374500.jpg",,"Toys-General",,"","","","","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","","","",,,"Y",,"","","",,"","","","",,"We provide free shipping to all ASI members with in the 48 contiguous states with no minimum purchase required.","N","",,,,,,"",,,"216",,,,,,,,,,"0.406",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550596489,"Pink Sock Monkey Stocking","",,,,,"This stylish pink sock monkey stocking comes with a knitted body and a unique pocket holding a  cute 4"" pink sock monkey ornament that can be used as a bonus decoration for your Christmas tree.  The imprintable fleece top can showcase any logo or name nice and neat.",,"http://media.asicdn.com/images/jpgb/22430000/22438050.jpg",,"STOCKINGS,STUFFED ANIMALS & TOYS",,"Pink","Cotton,Polyester","Dimension","Length:15:in","",,,"CHINA",,,,,,,"Heat Transfer, Unimprinted",,"Art Services (JPEG with minimum 300 dpi), Pre-production Proof (Upon request.), Virtual Proof (1-2 business days.)","4c printing","Y","Y","4"" (width) x 2"" (height)","Top area",,,"Y",,"3,5","Y","1:	",,"Poly Bag","12:per Case","17:in;12:in;9:in","4:lbs",,"We ship different sizes of boxes to accommodate different order quantities.","N","",,,,,,"Pink Sock Monkey Stocking",,,"24","96","252","504","1008",,,,,,"13.80","13.53","12.15","10.98","10.68",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550596492,"Red Sock Monkey Stocking","",,,,,"This stylish red sock monkey stocking comes with a knitted body and a unique pocket holding a  cute 4"" original color sock monkey ornament that can be used as a bonus decoration for your Christmas tree.  The imprintable fleece top can showcase any logo or name nice and neat.",,"http://media.asicdn.com/images/jpgb/22430000/22438039.jpg",,"STOCKINGS,STUFFED ANIMALS & TOYS",,"Red","Cotton,Polyester","Dimension","Length:15:in","",,,"CHINA",,,,,,,"Heat Transfer, Unimprinted",,"Art Services (JPEG with minimum 300 dpi), Pre-production Proof (Upon request.), Virtual Proof (1-2 business days.)","4c printing","Y","Y","4"" (width) x 2"" (height)","Top area",,,"Y",,"3,5","Y","1:	",,"Poly Bag","12:per Case","17:in;12:in;9:in","4:lbs",,"We ship different sizes of boxes to accommodate different order quantities.","N","",,,,,,"Red Sock Monkey Stocking",,,"24","96","252","504","1008",,,,,,"13.80","13.53","12.15","10.98","10.68",,,,,,"R","R","R","R","R",,,,,,,"4C Logo Imprint On Denim Overall.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550596485,"Blue Sock Monkey Stocking","",,,,,"This stylish blue sock monkey stocking comes with a knitted body and a unique pocket holding a  cute 4"" blue sock monkey ornament that can be used as a bonus decoration for your Christmas tree.  The imprintable fleece top can showcase any logo or name nice and neat.",,"http://media.asicdn.com/images/jpgb/22430000/22438144.jpg",,"STOCKINGS,STUFFED ANIMALS & TOYS",,"Blue","Cotton,Polyester","Dimension","Length:15:in","",,,"CHINA",,,,,,,"Heat Transfer, Unimprinted",,"Art Services (JPEG with minimum 300 dpi), Pre-production Proof (Upon request.), Virtual Proof (1-2 business days.)","4c printing","Y","Y","4"" (width) x 2"" (height)","Top area",,,"Y",,"3,5","Y","1:	",,"Poly Bag","12:per Case","17:in;12:in;9:in","4:lbs",,"We ship different sizes of boxes to accommodate different order quantities.","N","",,,,,,"Blue Sock Monkey Stocking",,,"24","96","252","504","1008",,,,,,"13.80","13.53","12.15","10.98","10.68",,,,,,"R","R","R","R","R",,,,,,,"4C Logo Imprint On Denim Overall.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
