XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
6196981,"Pro Elite Gold Standard Poly Bag Packs","",,,,,"Gold standard poly bag pack with four 2 3/4"" tees and one marker.",,,,"Golf Accessories-Ball Markers,GOLF TEES",,"White,Red,Natural,Yellow,Citrus Green,Orange,Black,Citrus Orange,Citrus Pink,Mallard,Pink,Silver,Neon Green,Purple,Neon Orange,Fushsia Red,Gold","","","","",,,"CHINA",,,,,,,"Printed, Unimprinted",,"","Black, Burgundy, Dark Blue, Dark Green, light green, Orange, Pink, Process Blue, Purple, Red, Royal Blue, Silver, Teal, White, Yellow","Y","Y","2"" x 1 1/2""","",,,"Y",,"8","Y","3:,7:	",,"Hand packed in a double strength (4 mil) resealable poly bags","","","6:lbs",,". per 250","N","",,,,,,"Pro Elite Gold Standard Poly Bag Packs",,,"250","500","1000",,,,,,,,"1.48","1.40","1.36",,,,,,,,"R","R","R",,,,,,,,,"N/A",,"USD",,"List","Printed, Unimprinted (Sold Unimprinted)","IMMD:Printed, Unimprinted (Sold Unimprinted)",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"40.00",,,,,,,,,,"Z",,,,,,,,,,"the cost of logo on all items in poly bag, Imprint charge",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
6196981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 business days,7 business days","RUSH:3,7",,"Rush Service Charge","Other","Required","1",,,,,,,,,,"80.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550744159,"Pro-Stak (TM) Blender","",,,,,"22 oz. Pro-Stak (TM) blender. Includes patented BlenderBall (R) wire whisk. Removable container inside top and bottom for all of your athletic supplements!",,,,"Bottles-Sport Type",,"","","Volume/Weight","22:oz","",,,"CHINA",,,,,,,"Printed",,"Virtual Proof (Per item with acceptable digital file or camera ready artwork), Paper Proof (Available upon request, no charge), Art Services (Basic Artwork)","","","","2 1/2""W x 3""H","No wrap",,,"Y",,"7,10","Y","1:,4:	",,"Bulk","36:per Carton","10:in;21:in;21:in","14:lbs",,"","N","",,,,,,"Pro-Stak (TM) Blender",,,"72","144","288","576","1008",,,,,,"14.08","13.63","13.27","12.96","12.69",,,,,,"R","R","R","R","R",,,,,,,"one color imprint",,"USD",,"List","Printed","IMMD:Printed",,"Set-up Charge","Other","Required","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"Per colorYou may order less than the minimum quantity",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550744159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"35.00",,,,,,,,,,"Z",,,,,,,,,,"Per color plus setupYou may order less than the minimum quantity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550744159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Virtual Proof (Per item with acceptable digital file or camera ready artwork), Paper Proof (Available upon request, no charge), Art Services (Basic Artwork)","ARTW:Virtual Proof (Per item with acceptable digital file or camera ready artwork), Paper Proof (Available upon request, no charge), Art Services (Basic Artwork)",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"15.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550744159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 business days,4 business days","RUSH:1,4",,"Rush Service Charge","Other","Required","",,,,,,,,,,"QUR",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885652,"10' Construction-Pro Tape Measure","",,,,,"Construction-Pro 10' Tape Measure. A 10-foot steel, 1/2""-wide tape combines both inch and metric measurements and auto rewind. Each tape features a soft-touch, stop-and-release button, attractive, nickel-plated, belt clip and a black, plastic carrying strap. White tape (white case) or yellow tape (yellow case) with black calibrations. Unbeatable Prices. Measures 2 1/4"" x 2 1/2"" x 3/4"".",,,,"TAPE MEASURES",,"Yellow-Black,White-Black,White-Blue,White-Green","Impact Styrene","","","",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"Paper Proof (Email or fax), Pre-production Proof, Art Services (Minimum charge $25(X)), Virtual Proof (Online proofs available 1-2 days after receipt of order, will remain online for 14 days.), Virtual product proof","Black, Brown, Burgundy, Dark Blue, Dark Green, Gray, Green, Orange, Pink, Process Blue, Purple, Red, Reflex Blue, Teal, White, Yellow","Y","Y","1 5/16"" x 1 5/16"" diameter","",,,"Y",,"5,10","Y","2:,4:	",,"Poly Bag","150:per Box","11:in;16:in;11  (none):in","30:lbs",,"","N","",,,,,,"10' Construction-Pro Tape Measure",,,"150","300","500","1000","2500",,,,,,"2.72","2.60","2.30","2.05","1.98",,,,,,"R","R","R","R","R",,,,,,,"one side, one  color imprint",,"USD",,"List","Silkscreen, Unimprinted (Sold Unimprinted)","IMMD:Silkscreen, Unimprinted (Sold Unimprinted)",,"Set-up Charge","Other","Required","1",,,,,,,,,,"60.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
4885652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"60.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paper Proof (Email or fax), Pre-production Proof, Art Services (Minimum charge $25(X)), Virtual Proof (Online proofs available 1-2 days after receipt of order, will remain online for 14 days.), Virtual product proof","ARTW:Paper Proof (Email or fax), Pre-production Proof, Art Services (Minimum charge $25(X)), Virtual Proof (Online proofs available 1-2 days after receipt of order, will remain online for 14 days.), Virtual product proof",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"10.00",,,,,,,,,,"Z",,,,,,,,,,"up to 3 different productsYou may order less than the minimum quantity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 business days,4 business days","RUSH:2,4",,"Rush Service Charge","Other","Required","150",,,,,,,,,,"0.56",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
