XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
6742553,"The Athena full color metal name badge, 1"" x 3""","",,,,,"Why sacrifice your beautiful full color logo just because you want a metal badge? Now have your cake and eat it too! Kill two birds with one stone. Get the best of both worlds. Don't take any wooden nickels. Well, at least our aluminum Athena badge is anything but cliche. Sublimated with crisp full color graphics. Includes rounded corners and a pin back attachment. Our ducks are in a row on this one.",,"http://media.asicdn.com/images/jpgb/7210000/7219633.jpg",,"BADGES & NAME TAGS",,"White,Brushed Silver,Brushed Gold","Aluminum","Dimension","Length:1:in;Width:3:in","",,,"CHINA",,,,,,,"Full Color Process, Sublimation",,"","","","Y","","",,,"Y",,"5","Y","1:	",,"Individual Poly Bag","25:per Other (unit)",":in;:in;2:in","",,"","N","",,,,,,"The Athena full color metal name badge, 1"" x 3""",,,"5","10","25","50","100","250","500","1000",,,"15.78","10.59","6.30","5.61","5.08","4.33","3.93","3.74",,,"R","R","R","R","R","R","R","R",,,,"sublimation with crisp full color graphics and 3 lines of personalization.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550790840,"11.5"" x 3"" 2 Color Vinyl Bumper Sticker","",,,,,"Thank you for checking out our line of bumper stickers. Our bumper stickers are perfect for showing your school pride, supporting your politicians, spreading the word about your businesses and organizations. Showing your love for your favorite dogs, cats, birds and anything else you need to get your message out on a budget! Our bumper stickers are printed on high quality white or yellow intermediate vinyl and have a life span of 1-2 years. The option shown is our 11.5"" x 3"" and screen printed, 2 color sticker. Full bleed and more color options and sizes are available!",,"http://media.asicdn.com/images/jpgb/22090000/22095297.jpg",,"BUMPER STICKERS,PARKING PERMITS",,"White,Yellow","Plastic","Dimension","Length:11.5:in;Width:3:in;Height:3 mil:in","Flag & Banner Shapes,Sign-Tag,Sign,Sign Shapes,Rectangle,Square,Custom Shape,Any Shape",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"","Black, Brilliant Orange, Brown, Carmine Red, Emerald Green, Fire Red, Forest Green, Lemon Yellow, Lime Green, Magenta, Maroon, Medium Gray, Medium Yellow, Navy blue, Peacock Blue, Pink, PMS match, Pumpkin Orange, Purple, Reflex Blue, Sky Blue, Tan, Teal, Ultra Blue","Y","Y","11.5 x 3""","Single Sided",,,"Y",,"3,4","Y","1:,3:	",,"Case, Bulk","","16:in;16:in;10:in","",,"","N","",,,,,,"11.5"" x 3"" 2 Color Screen Printed Vinyl Bumper Stickers",,,"250","500","1000","2500","5000",,,,,,"1.03","0.64","0.45","0.33","0.29",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550518683,"10"" x 3"" 1 Color Vinyl Bumper Sticker","",,,,,"Thank you for checking out our line of bumper stickers. Our bumper stickers are perfect for showing your school pride, supporting your politicians, spreading the word about your businesses and organizations. Showing your love for your favorite dogs, cats, birds and anything else you need to get your message out on a budget! Our bumper stickers are printed on high quality white or yellow intermediate vinyl and have a life span of 1-2 years. The option shown is our 10"" x 3"" and screen printed, 1 color sticker. Full bleed and more color options and sizes are available!",,"http://media.asicdn.com/images/jpgb/22090000/22095262.jpg",,"BUMPER STICKERS,PARKING PERMITS",,"White,Yellow","Plastic","Dimension","Length:10:in;Width:3:in;Height:3 mil:in","Flag & Banner Shapes,Sign-Tag,Sign,Sign Shapes,Rectangle,Square,Custom Shape,Any Shape",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"","Black, Brilliant Orange, Brown, Carmine Red, Emerald Green, Fire Red, Forest Green, Lemon Yellow, Lime Green, Magenta, Maroon, Medium Gray, Medium Yellow, Navy blue, Peacock Blue, Pink, PMS match, Pumpkin Orange, Purple, Reflex Blue, Sky Blue, Tan, Teal, Ultra Blue","Y","Y","10 x 3""","Single Sided",,,"Y",,"3,4","Y","1:,3:	",,"Case, Bulk","","16:in;16:in;10:in","",,"","N","",,,,,,"10"" x 3"" 1 Color Screen Printed Vinyl Bumper Stickers",,,"250","500","1000","2500","5000",,,,,,"0.64","0.42","0.31","0.24","0.22",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550790837,"10"" x 3"" Full Color Digital Vinyl Bumper Sticker","",,,,,"Thank you for checking out our line of bumper stickers. Our bumper stickers are perfect for showing your school pride, supporting your politicians, spreading the word about your businesses and organizations. Showing your love for your favorite dogs, cats, birds and anything else you need to get your message out on a budget! Our bumper stickers are printed on high quality white intermediate vinyl and have a life span of 1-2 years. The option shown is our 10"" x 3"" and digitally printed, full color sticker. Full bleed and more color options and sizes are available!",,"http://media.asicdn.com/images/jpgb/22070000/22077368.jpg",,"LICENSE PLATE HOLDERS,PARKING PERMITS,PROMOTIONS,SIGN & DISPLAY ACCESSORIES",,"White","Plastic","Dimension","Length:10:in;Width:3:in;Height:3 mil:in","Flag & Banner Shapes,Sign-Tag,Sign,Sign Shapes,Rectangle,Square,Custom Shape,Any Shape",,,"CHINA",,,,,,,"Digitally Printed, Unimprinted",,"","Black, Brilliant Orange, Brown, Carmine Red, Emerald Green, Fire Red, Forest Green, Full Color, Lemon Yellow, Lime Green, Magenta, Maroon, Medium Gray, Medium Yellow, Navy blue, Peacock Blue, Pink, PMS match, Pumpkin Orange, Purple, Reflex Blue, Sky Blue, Tan, Teal, Ultra Blue","Y","Y","10"" x 3""","Single Sided",,,"Y",,"3,4","Y","1:,3:	",,"Case, Bulk","","16:in;16:in;10:in","",,"","N","",,,,,,"10"" x 3"" Full ColorDigitally Printed Vinyl Bumper Stickers",,,"10","25","50","100","250","500","1000","2500","5000",,"5.57","2.57","1.57","1.07","0.77","0.67","0.62","0.59","0.58",,"R","R","R","R","R","R","R","R","R",,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550790142,"7.5"" x 3.75"" 3 Color Vinyl Bumper Sticker","",,,,,"Thank you for checking out our line of bumper stickers. Our bumper stickers are perfect for showing your school pride, supporting your politicians, spreading the word about your businesses and organizations. Showing your love for your favorite dogs, cats, birds and anything else you need to get your message out on a budget! Our bumper stickers are printed on high quality white or yellow intermediate vinyl and have a life span of 1-2 years. The option shown is our 7.5"" x 3.75"" and screen printed, 3 color sticker. Full bleed and more color options and sizes are available!",,"http://media.asicdn.com/images/jpgb/22090000/22094575.jpg",,"BUMPER STICKERS,PARKING PERMITS",,"White,Yellow","Plastic","Dimension","Length:7.5:in;Width:3.75:in;Height:3 mil:in","Flag & Banner Shapes,Sign-Tag,Sign,Sign Shapes,Rectangle,Square,Custom Shape,Any Shape",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"","Black, Brilliant Orange, Brown, Carmine Red, Emerald Green, Fire Red, Forest Green, Lemon Yellow, Lime Green, Magenta, Maroon, Medium Gray, Medium Yellow, Navy blue, Peacock Blue, Pink, PMS match, Pumpkin Orange, Purple, Reflex Blue, Sky Blue, Tan, Teal, Ultra Blue","Y","Y","7.5 x 3.75""","Single Sided",,,"Y",,"3,4","Y","1:,3:	",,"Case, Bulk","","16:in;16:in;10:in","",,"","N","",,,,,,"7.5"" x 3.75"" 3 Color Screen Printed Vinyl Bumper Stickers",,,"250","500","1000","2500","5000",,,,,,"1.33","0.77","0.50","0.33","0.28",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550020260,"Custom Paper Air Freshener","",,,,,"Full Color- Scented- Paper Air Freshener- Birds- COMES WITH STRING ATTACHED",,"http://media.asicdn.com/images/jpgb/21790000/21793503.jpg",,"DECORATIONS,DEODORIZERS,Fresheners-Breath,Fresheners-General,SCENTED PRODUCTS,SIGN & DISPLAY ACCESSORIES",,"Multi color,Assorted","Paper","","","",,,"CHINA",,,,,,,"Full Color, Unimprinted",,"","","Y","Y","","",,,"Y",,"15","","",,"Individual Poly Bag, Bulk, Poly Bag","","","",,"","N","",,,,,,"Rooster",,,"",,,,,,,,,,"QUR",,,,,,,,,,"R",,,,,,,,,,,"4 Color Process- 1 side and 2 sides (Set up charge not included)",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550050907,"Sweat-Wicking Force Short Sleeve Class 2 T-Shirt","",,,,,"The Sweat-Wicking Force Short Sleeve Class 2 T-Shirt is Brite Lime. Our Force high-visibility t-shirt makes short work of hot days. Built of 4.25 ounce, 100% polyester birds eye knit. Its Force fabric not only wicks moisture for a drier work day, but also releases job site stains and grime. It features 3M Scotchlite Reflective Material, 5510 Segmented Home Wash Trim, which is segmented for superior breathability and durability, plus an enhanced range of motion. In addition, it maintains its performance through 75 home launderings. The shirt includes a rib knit crew-neck collar for comfort, plus a tag-less neck label to eliminate chafing. Side seamed construction minimizes twisting.",,"http://media.asicdn.com/images/jpgb/20360000/20368145.jpg",,"PERFORMANCE APPAREL,T-Shirts-Unisex,Uniforms-Work Clothes",,"Bright Lime","","Standard & Numbered","M,L,XL,2XL,3XL,4XL","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","Y","","",,,"Y",,"","","",,"","","","",,"","N","",,,,,,"3XL & 4XL",,,"1",,,,,,,,,,"34.99",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551129511,"Bike Seat Cover","",,,,,"Custom bicycle seat cover with your event or club logo. Flexible fit, long wearing Polyester material with elastic band. Protects from inclement weather, birds. Easy to store. Compact and lightweight for direct mail promotions",,"http://media.asicdn.com/images/jpgb/24200000/24205496.jpg",,"Covers-General",,"Red","Polyester","Dimension","Length:10.3:in;Width:10.3:in","",,,"CHINA",,,,,,,"Silkscreen",,"","","","","","",,,"Y",,"15","","",,"","","","",,"","N","",,,,,,"",,,"1000","5000","10000","20000","30000",,,,,,"0.78","0.61","0.56","0.52","0.49",,,,,,"R","R","R","R","R",,,,,,,"1 Color 1 Location",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550144175,"Hi-Visibility Pocket T-Shirt","",,,,,"This Hi-Visibility Pocket T-Shirt is made of 4.1-oz. birds eye knit fabric. Features excellent breathability and will not fade or shrink. It also has a left chest pocket.",,"http://media.asicdn.com/images/jpgb/20650000/20655453.jpg",,"PERFORMANCE APPAREL,T-Shirts-Unisex,Uniforms-Work Clothes",,"Yellow","Polyester","","","",,,"CHINA",,,,,,,"",,"","","","Y","","",,,"Y",,"","","",,"","","","",,"","N","",,,,,,"Hi-Visibility Pocket T-Shirt #75909",,,"1",,,,,,,,,,"14.00",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550050903,"Carhartt Regular High Visibility Long Sleeve Class 3 T-Shirt","",,,,,"The Carhartt Regular High Visibility Long Sleeve Class 3 T-Shirt is rugged gear that's earned its stripes. Our force, high-visibility long sleeve Class 3 t-shirt is constructed of 4.25 ounce birds eye knit 100% polyester Force fabric. Hard-working, sweat-wicking, and stain-fighting fabric stares down heat and grime. Sweats about to lose its wet. The t-shirt's also built with 3M Scotchlite Reflective Material with 5510 Segmented Home Wash Trim, which is segmented for superior breathability and durability, plus an enhanced range of motion. In addition, it maintains its performance through 75 home launderings. It also has a rib knit crew-neck collar and cuffs, plus a handy left chest for tools, pens, glasses, and more. The tagless neck label eliminates chafing and side seamed construction.",,"http://media.asicdn.com/images/jpgb/20360000/20368118.jpg",,"PERFORMANCE APPAREL,T-Shirts-Unisex,Uniforms-Work Clothes",,"Brite Orange,Brite Lime","","Standard & Numbered","M,L,XL,2XL,3XL,4XL,2XLT,3XLT,LT,XLT","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","Y","","",,,"Y",,"","","",,"","","","",,"","N","",,,,,,"M- 2XL",,,"1",,,,,,,,,,"34.99",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
