XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
5597724,"Good-Buy Bears (TM) 18"" stuffed panda with a bowtie","",,,,,"Good-Buy Bears (TM) 18"" stuffed panda comes with a bowtie.",,"http://media.asicdn.com/images/jpgb/7270000/7278288.jpg",,"STUFFED ANIMALS & TOYS",,"","","","","Panda",,,"CHINA",,,,,,,"Heat Transfer, Pad Print, Unimprinted",,"","Black, Red, Royal Blue, White","Y","","4"" x 2""","Tee Shirt",,,"Y",,"10,15","","",,"","12:per Case","","",,"","N","",,,,,,"Good-Buy Bears (TM) 18"" stuffed panda with a bowtie",,,"24","100","250","500","1000",,,,,,"21.04","20.41","17.90","17.00","16.15",,,,,,"R","R","R","R","R",,,,,,,"1 standard color imprint on tee or other accessory",,"USD",,"List","Heat Transfer, Pad Print, Unimprinted","IMMD:Heat Transfer, Pad Print, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550843650,"15.5 Promo Turquoise Panda with Picture Hangtag","",,,,,"15.5 Promo Turquoise Panda with Picture HangtagSize 15.5 inchesAges 3 years Material Polyester Fiberfill",,"http://media.asicdn.com/images/jpgb/24350000/24352575.jpg",,"STUFFED ANIMALS & TOYS",,"","","","","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","","","",,,"Y",,"","","",,"","","","",,"We provide free shipping to all ASI members with in the 48 contiguous states with no minimum purchase required.","N","",,,,,,"",,,"9",,,,,,,,,,"19.80",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550820546,"Children's Panda Animal Vest","",,,,,"Childrens Panda Animal Vest Made of faux fur and made of a very soft durable material. Colors As seen on pictureSizes Medium OnlyMaterial 100 polyester",,"http://media.asicdn.com/images/jpgb/24350000/24355131.jpg",,"Clothing-Coats",,"","","","","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","","","",,,"Y",,"","","",,"","","","",,"We provide free shipping to all ASI members with in the 48 contiguous states with no minimum purchase required.","N","",,,,,,"",,,"12",,,,,,,,,,"23.618",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550843827,"10 BB Sitting Red Panda with Picture Hangtag","",,,,,"10 BB Sitting Red Panda with Picture HangtagSize 10 inchesAges 3 years Material Polyester Fiberfill",,"http://media.asicdn.com/images/jpgb/24350000/24352692.jpg",,"STUFFED ANIMALS & TOYS",,"","","","","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","","","",,,"Y",,"","","",,"","","","",,"We provide free shipping to all ASI members with in the 48 contiguous states with no minimum purchase required.","N","",,,,,,"",,,"12",,,,,,,,,,"17.60",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
4466556,"Patches Paw Bear (TM) 7"" stuffed panda bear","",,,,,"Patches Paw Bear (TM) 7"" stuffed panda bear with paw prints and embroidered eyes.",,"http://media.asicdn.com/images/jpgb/7270000/7278263.jpg",,"STUFFED ANIMALS & TOYS",,"","","","","",,,"CHINA",,,,,,,"Heat Transfer, Pad Print, Unimprinted",,"","Black, Red, Royal Blue, White","Y","","2 1/2"" x 1 1/2""","Tee Shirt",,,"Y",,"10,15","","",,"","96:per Case","","",,"","N","",,,,,,"Patches Paw Bear (TM) 7"" stuffed panda bear",,,"24","100","250","500","1000",,,,,,"7.41","7.19","6.31","5.99","5.69",,,,,,"R","R","R","R","R",,,,,,,"1 standard color imprint on tee or other accessory",,"USD",,"List","Heat Transfer, Pad Print, Unimprinted","IMMD:Heat Transfer, Pad Print, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550843790,"6 Panda on a 12 Stick","",,,,,"6 Panda on a 12 StickSize 6 inchesAges 3 years Material Polyester Fiberfill",,"http://media.asicdn.com/images/jpgb/24350000/24352672.jpg",,"STUFFED ANIMALS & TOYS",,"","","","","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","","","",,,"Y",,"","","",,"","","","",,"We provide free shipping to all ASI members with in the 48 contiguous states with no minimum purchase required.","N","",,,,,,"",,,"60",,,,,,,,,,"5.873",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
4469968,"Good-Buy Bears (TM) 10"" stuffed panda with bowtie","",,,,,"Good-Buy Bears (TM) 10"" stuffed panda with bowtie.",,"http://media.asicdn.com/images/jpgb/7270000/7278288.jpg",,"STUFFED ANIMALS & TOYS",,"","","","","",,,"CHINA",,,,,,,"Heat Transfer, Pad Print, Unimprinted",,"","Black, Red, Royal Blue, White","Y","","3"" x 2""","Tee Shirt",,,"Y",,"10,15","","",,"","48:per Case","","",,"","N","",,,,,,"Good-Buy Bears (TM) 10"" stuffed panda with bowtie",,,"24","100","250","500","1000",,,,,,"10.82","10.50","9.21","8.75","8.31",,,,,,"R","R","R","R","R",,,,,,,"1 standard color imprint on tee or other accessory",,"USD",,"List","Heat Transfer, Pad Print, Unimprinted","IMMD:Heat Transfer, Pad Print, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550746572,"Kid's Umbrella with Panda Design","",,,,,"Kid's Umbrella with Panda DesignStrong nylon umbrella with plastic safety tips comes with a polybag and recommended for ages 5 and up. Color whiteSize 24Material polyester fabricQuantity 72 pieces 6 dozen",,"http://media.asicdn.com/images/jpgb/24380000/24381734.jpg",,"Umbrellas-General",,"","","","","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","","","",,,"Y",,"","","",,"","","","",,"We provide free shipping to all ASI members with in the 48 contiguous states with no minimum purchase required.","N","",,,,,,"",,,"72",,,,,,,,,,"4.309",,,,,,,,,,"R",,,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551177332,"10"" PANDA SMILING FACE","",,,,,"10"" PANDA SMILING FACE PLUSH",,"http://media.asicdn.com/images/jpgb/24640000/24642910.jpg",,"STUFFED ANIMALS & TOYS,STUFFED ANIMALS & TOYS ACCESSORIES",,"Black","","","","",,,"CHINA",,,,,,,"",,"","","","","","",,,"Y",,"","","",,"","","","",,"","N","",,,,,,"",,,"24","48","96","192","480","960",,,,,"9.05","8.55","8.22","7.97","7.77","7.55",,,,,"R","R","R","R","R","R",,,,,,"1 COLOR ON SHIRT OF BANDANA",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
4447198,"Leslie Bears (TM) 2-foot stuffed panda bear","",,,,,"Leslie Bears (TM) 2-foot stuffed panda bear.",,"http://media.asicdn.com/images/jpgb/7270000/7278282.jpg",,"STUFFED ANIMALS & TOYS",,"","","","","Panda Bear",,,"CHINA",,,,,,,"Heat Transfer, Pad Print, Unimprinted",,"","Black, Red, Royal Blue, White","Y","","","",,,"Y",,"10,15","","",,"","4:per Case","","",,"","N","",,,,,,"Leslie Bears (TM) 2-foot stuffed panda bear",,,"24","100","250","500","1000",,,,,,"36.35","34.89","30.60","29.07","27.61",,,,,,"R","R","R","R","R",,,,,,,"1 standard color imprint on tee or other accessory",,"USD",,"List","Pad Print, Heat Transfer, Unimprinted","IMMD:Pad Print, Heat Transfer, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"43.75",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
