XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
3867882,"Nylon Coin Wallet","",,,,,"Wallet with two zipper front pockets, rear slip pocket and adjustable neck cord. Made of 420 denier nylon.",,"http://media.asicdn.com/images/jpgb/20460000/20467708.jpg",,"Badge Holders-Convention Type,COIN HOLDERS,COIN PURSES,Wallets-General",,"Royal Blue,Black","Nylon","Dimension","Length:4 1/2:in;Width:4 3/4:in","",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"","","Y","Y","2"" x 1 1/2""","",,,"Y",,"5,7","","",,"Bulk","200:per Case","","17:lbs",,"","N","",,,,,,"Wallet",,,"100","250","500","1000",,,,,,,"3.85","3.35","2.85","2.60",,,,,,,"R","R","R","R",,,,,,,,"N/A",,"USD",,"List","Silkscreen, Unimprinted","IMMD:Silkscreen, Unimprinted",,"Imprint Method Charge","Other","Required","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
6987658,"11"" Drawstring Backpack","",,,,,"11"" Drawstring Backpack; Zippered front pocket. Rear zippered for easy access to the main compartment. Adjustable shoulder strap. 600 Denier polyester with heavy vinyl backing. Complies with Prop 65. 11"" W x 22 1/2"" H.",,"http://media.asicdn.com/images/jpgb/7540000/7541319.jpg",,"BACKPACKS,Bags-Drawstring",,"Black,Red-Black,Royal Blue-Black","Polyester-Vinyl","Dimension","Length:11:in;Width:22.5:in","",,,"CHINA",,,,,,,"Silkscreen",,"","","","","5"" x 7""","",,,"Y",,"7,10","Y","1:,6:	",,"Bulk","36:per Carton","","35:lbs",,"","N","",,,,,,"11"" Drawstring Backpack",,,"100","200","500",,,,,,,,"9.15","8.45","7.85",,,,,,,,"R","R","R",,,,,,,,,"1 color, 1 location imprint.",,"USD",,"List","Silkscreen","IMMD:Silkscreen",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
6987658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 business days,6 business days","RUSH:1,6",,"Rush Service Charge","Other","Required","",,,,,,,,,,"QUR",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550647094,"Adjustable Velcro Baseball Cap","",,,,,"This baseball hat can be worn all the time. This cap made from cotton. It features an adjustable velcro in the rear. Whether it is running on the treadmill at the gym or running to the market, the velcro will provide your head with maximum circulation all the time. No matter where you go, take this cap along and you will always be in style. Welcome your color and logo.",,"http://media.asicdn.com/images/jpgb/22570000/22574146.jpg",,"Baseball Caps-General,Caps & Hats-General",,"Black,White,Assorted","Cotton","Dimension","Length:22.8:in","",,,"CHINA",,,,,,,"Printed, Unimprinted",,"","","Y","","","",,,"Y",,"34","Y","",,"","300:per Carton","","35.2:lbs",,"","N","",,,,,,"Adjustable Velcro Baseball Cap",,,"1","2","3","4","5",,,,,,"3.11","2.47","1.92","1.72","1.57",,,,,,"R","R","R","R","R",,,,,,,"shipping cost and one color imprint",,"USD",,"List","Printed, Unimprinted","IMMD:Printed, Unimprinted",,"Imprint Method Charge","Other","Required","2",,,,,,,,,,"85.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550585455,"Multi Function Blinking Safety Light, Bicycle Laser Light","",,,,,"Bicycle lights taillights, Mountain bike lights, Bike warning rear light, Bicycle accessories cycling safety equipment. Perfect for Joggers, Bike Riders and Trade Shows Push button to turn on/off or change function",,"http://media.asicdn.com/images/jpgb/22410000/22419146.jpg",,"BICYCLE ACCESSORIES,Lights-Flashing",,"Black,White,Blue,Pink,Red,Yellow,Customized","Plastic","","","",,,"CHINA",,,,,,,"Silkscreen",,"","PMS match","","Y","","",,,"Y",,"20,30","Y","15:,25:	",,"Carton","","","",,"","N","",,,,,,"Multi Function Blinking Safety Light, Bicycle Laser Light",,,"1000","5000","10000","30000","500000",,,,,,"2.314","2.286","2.243","2.20","2.157",,,,,,"R","R","R","R","R",,,,,,,"1 color, 1 location imprint.Door to door price.",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
6978164,"Multi-Pocket Badge Holder","",,,,,"Multi-Pocket Badge Holder - Velcro top flap opening, large main pocket, clear PVC front pocket for badge, open flap pocket, rear open pocket and double pen holders, adjustable strap using push button lock, vinyl strip for trade show ribbons. Made from Denier w/PVC Backing. 5.5""W x 7.25""H",,"http://media.asicdn.com/images/jpgb/7540000/7541242.jpg",,"Badge Holders-Convention Type",,"Black,Forest Green,Purple,Red,Navy Blue,Royal Blue","","Dimension","Length:5.5:in;Width:7.25:in","",,,"CHINA",,,,,,,"Silkscreen",,"","","","","3.5"" x 1.5""","",,,"Y",,"7,10","Y","1:,6:	",,"Bulk","200:per Carton","","24:lbs",,"","N","",,,,,,"Multi-Pocket Badge Holder",,,"50","200","500",,,,,,,,"2.85","2.65","2.45",,,,,,,,"R","R","R",,,,,,,,,"1 color, 1 location imprint.",,"USD",,"List","Silkscreen","IMMD:Silkscreen",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550485837,"Coin Wallet","",,,,,"Coin Wallet made from 420 Denier Nylon. Two zipper front pocket. Rear slip pocket. Adjustable neck cord.",,"http://media.asicdn.com/images/jpgb/22020000/22027827.jpg",,"Wallets-General",,"Black,Royal Blue-Black","Nylon","Dimension","Length:4.5:in","",,,"CHINA",,,,,,,"Screen printed",,"","","","","2"" x 1.5""","",,,"Y",,"7,10","Y","1:,6:	",,"Bulk","200:per Carton","","17:lbs",,"","N","",,,,,,"Coin Wallet",,,"48","200","500",,,,,,,,"3.05","2.75","2.65",,,,,,,,"R","R","R",,,,,,,,,"1 color, 1 location.",,"USD",,"List","Screen printed","IMMD:Screen printed",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550485837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 business days,6 business days","RUSH:1,6",,"Rush Service Charge","Other","Required","",,,,,,,,,,"QUR",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6993417,"600 D Body Backpack","",,,,,"Made of 600-denier polyester with vinyl backing, has a zippered main compartment with interior mesh pocket, front organizer pocket and front pocket, rear velcro pocket, mesh side pocket, carrying handles and adjustable shoulder strap with metal hardware. Complies with Prop 65. 13"" W x 20"" H x 6 1/2"" D.",,"http://media.asicdn.com/images/jpgb/7540000/7541338.jpg",,"BACKPACKS",,"Royal Blue,Red,Black,Navy Blue","Polyester","Dimension","Length:6 1/2:in;Width:13:in;Height:20:in","",,,"CHINA",,,,,,,"Silkscreen",,"","","","","5.53"" x 3""","",,,"Y",,"7,10","Y","2:,6:	",,"Bulk","24:per Carton","","30:lbs",,"","N","",,,,,,"600 D Body Backpack",,,"48","200","500",,,,,,,,"10.55","9.75","9.05",,,,,,,,"R","R","R",,,,,,,,,"1 color, 1 location imprint.",,"USD",,"List","Silkscreen","IMMD:Silkscreen",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"50.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
6065992,"Paper Hang Tag 4-1/2 x 3","",,,,,"This laminated, paper hang tag measures 4 1/2 x 3"" and is made from 12 pt. paper with lamination on both sides (approximately 15 mil. in total thickness). The specially-designed hole is perfect for hanging on a rearview mirror. Great for security purposes - an easy way to visibly display permitted access to specified areas. Customize with four color process imprints on one or both sides -consecutive numbering is also available, call for quote.""",,"http://media.asicdn.com/images/jpgb/6710000/6717042.jpg",,"PARKING PERMITS,Tags-General",,"","Paper","Dimension","Length:3:in;Width:4.5:in;Height:.01:in","",,,"CHINA",,,,,,,"4 Color, Four Color Process",,"","","","Y","","",,,"Y",,"7,10","Y","",,"","1869:per Other","12:in;12.5:in;4.5:in","15:lbs",,"","N","",,,,,,"4 Color - 12P Thickness",,,"250","500","1000","2500","5000",,,,,,"0.69","0.52","0.35","0.24","0.19",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
