XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
200290183,"Bulova Clocks-Wiltshire (Mantel Chime)","",,,,,"Description Solid wood and wood veneer case, black walnut finish. Green bird's-eye maple veneer pattern on recessed sides and dial background. Gold-finish raised chapter ring, feet and inlaid accents. Westminster melody on the hour. Decorative screened glass. 3"" x .75"" engraving plate included.",,"http://media.asicdn.com/images/jpgb/7600000/7607606.jpg",,"Clocks-Mantel",,"","","","","",,,"CHINA",,,,,,,"Pad Print",,"","","","Y","","",,,"Y",,"","","",,"A Handling Fee of $5.00 will be applied to your order","","","",,"Estimated Freight Cost : $20.00","N","",,,,,,"Bulova",,,"1","50",,,,,,,,,"163.00","155.50",,,,,,,,,"R","R",,,,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550590121,"Ceramic Knife","",,,,,"This small knife is made of ceramic that is safe for hunman body and very sharp for cutting fruit. The bird shape with big eyes are very cute. When the knife is folded, the size is very small and convenient for carrying.Free shipping and delivery to 1 location in USA.   Price includes 1 color 1 location imprint.",,"http://media.asicdn.com/images/jpgb/22380000/22386483.jpg",,"Knives-Kitchen-Knife Sets",,"Green,Yellow,Orange,Blue","Ceramic","Dimension","Length:5:in","",,,"CHINA",,,,,,,"Unimprinted",,"","","Y","Y","","",,,"Y",,"20","Y","",,"","120:per Carton","40 cm:in;40 cm:in;40 cm:in","6:kg",,"","N","",,,,,,"Ceramic Knife",,,"1000","2000","3000","5000",,,,,,,"2.92","2.85","2.73","2.69",,,,,,,"R","R","R","R",,,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551212143,"Men's mesh Football clothing","",,,,,"Eye-bird fabric is stretchable and fast dry.High quality workmanship and profissional production team make sure the quality of each pc garmentWe have many colors of avalable fabric and can make the garments as your request. Please send detailed request.",,"http://media.asicdn.com/images/jpgb/24860000/24860105.jpg",,"Shirts-Football",,"Assorted","","Standard & Numbered","S,M,L,XL,2XLT","",,,"CHINA",,,,,,,"Embroidered, Unimprinted",,"Pre-production Proof, Virtual Proof","as request","Y","Y","4*8","",,,"Y",,"30","Y","27:	",,"Individual Poly Bag","80:per Carton","35 cm:in;45 cm:in;60 cm:in","18:kg",,"","N","",,,,,,"",,,"100","500","1000","2000","5000",,,,,,"14.429","13.472","12.372","10.915","9.715",,,,,,"R","R","R","R","R",,,,,,,"1 color 1 location imprint,  FOB LA",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551201161,"Fishing Telescope","",,,,,"This fishing telescope is made of PVC. It can be hung in the chest or frontal when not used. Large horizon and high-definition, it is widely used in indoor and outdoor. It is perfect for bird-watching, concerts, the theater, opera and sightseeing.",,"http://media.asicdn.com/images/jpgb/24800000/24809704.jpg",,"TELESCOPES",,"Black,Brown","PVC","Dimension","Length:5.12:in;Width:5.5:in;Height:1.22:in","",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"","Custom Color, White","Y","","0.2"" x 0.2""","",,,"Y",,"25","","",,"Case","200:per Carton","60 cm:in;29 cm:in;56 cm:in","18.5:kg",,"","N","",,,,,,"Fishing Telescope",,,"1000","2500","5000","15000","30000",,,,,,"2.157","1.971","1.857","1.70","1.471",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551152514,"Water Cup with Ringtossing Game","",,,,,"This Water Cup with Ringtossing Game is very meaningful. The inspiration occurs that the human beings should be against animal-killing and we should protect creatures when looking up at the sky and a little bird. This bottle is simple and transparent, appropriate for drinking at home, office, when doing sports or travelling. Birds are our friends, and we play with them.",,"http://media.asicdn.com/images/jpgb/24330000/24330890.jpg",,"Bottles-General,Cups-General",,"Blue,Purple,Green,Brown","Plastic","Dimension","Length:3.1:in;Width:3.3:in;Height:6.9:in","",,,"CHINA",,,,,,,"Silkscreen",,"","Black, Blue, Green, Red, Yellow","","","3.1"" x 3""","",,,"Y",,"20","","",,"Individual Poly Bag","120:per Box","66.8 cm:in;42.5 cm:in;54.2 cm:in","21.5:kg",,"","N","",,,,,,"Water Cup with Ringtossing Game",,,"1000","2000","3000","4000","5000",,,,,,"5.143","5.00","4.857","4.714","4.429",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551170979,"Telescope","",,,,,"Telescope is made of ABS. Light weight and comfortable-wear just like sunglasses.Hands free binoculars.Large horizon and high-definition, it is widely used in indoor and outdoor.400% Magnification, perfect for sporting events, bird-watching, concerts, the theater, opera,sightseeing.",,"http://media.asicdn.com/images/jpgb/24590000/24592785.jpg",,"TELESCOPES",,"Black","ABS","Dimension","Length:1.2:in","",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"Pre-production Proof, Virtual Proof","as request","Y","Y","as request","",,,"Y",,"10","Y","7:	",,"Individual Poly Bag","60:per Carton","61 cm:in;32 cm:in;56 cm:in","9:kg",,"","N","",,,,,,"",,,"100","500","1000","3000","5000",,,,,,"6.158","5.615","5.343","3.00","2.815",,,,,,"R","R","R","R","R",,,,,,,"1 color 1 location imprint,  FOB LA",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
551204211,"Fishing Telescope","",,,,,"This fishing telescope is made of PVC. It can be hung on the chest or frontal when not used. Large horizon and high-definition, it is widely used in indoor and outdoor. It is perfect for bird-watching, concerts, the theater, opera and sightseeing.",,"http://media.asicdn.com/images/jpgb/24820000/24825351.jpg",,"TELESCOPES",,"Black,Brown","PVC","Dimension","Length:5.12:in;Width:5.5:in;Height:1.22:in","",,,"CHINA",,,,,,,"Silkscreen, Unimprinted",,"","Custom Color, White","Y","","0.2"" x 0.2""","",,,"Y",,"25","","",,"Case","200:per Carton","60 cm:in;29 cm:in;56 cm:in","18.5:kg",,"","N","",,,,,,"Fishing Telescope",,,"1000","2500","5000","15000","30000",,,,,,"2.286","2.10","1.957","1.80","1.629",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
6212379,"LED light-up ring","",,,,,"Soar way beyond your customers' expectations with this LED light-up ring! One size fits most, so many of your clients will be able to sport this pink, CPSIA-compliant ring. Customize it with your company logo imprinted using full- or four-color processing or printing. This will have it ready to fly from your booth or advertising station at your next marketing event. Birds of a feather flock together, so bring in all the clients that will work well with your company at once with this attractive advertising tool! Warning: this product is not suitable for children under five years of age.",,"http://media.asicdn.com/images/jpgb/6830000/6839324.jpg",,"ENVIRONMENTALLY FRIENDLY PRODUCTS,LED PRODUCTS,Light Up Novelties-Jewelry,Lights-Flashing,RINGS",,"Pink","","","","",,,"CHINA",,,,,,,"Four Color Process, Full Color Process, Printed, Unimprinted",,"","","Y","Y","1""","",,,"Y",,"5","","",,"","","","",,"","N","",,,,,,"LED light-up ring",,,"288","576","1152","2592",,,,,,,"2.32","2.15","1.98","1.82",,,,,,,"R","R","R","R",,,,,,,,"1 color, 1 location imprint.",,"USD",,"List","Printed, Four Color Process, Full Color Process, Unimprinted (Sold Unimprinted)","IMMD:Printed, Four Color Process, Full Color Process, Unimprinted (Sold Unimprinted)",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"0.25",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
4899744,"Natural Leadership Award","",,,,,"Call attention to the courageous leaders who put themselves out there for your organization every day with the Natural Leadership porcelain painted eagle award. Featuring impressive and symbolic birds of prey resting on a stately ebony and cappuccino stone base, our personalized precision etched imprint is sure to stand out. Choose from different size options and honor your top recipients with this impressive award option. Make these the centerpiece of your next annual award event!",,"http://media.asicdn.com/images/jpgb/20870000/20872209.jpg",,"Awards-Sculptures & Figurines,FIGURINES",,"","Porcelain","Dimension",",","Eagle",,,"CHINA",,,,,,,"Sand Etch",,"Art Services (All artwork is subject to factory approval.  There is an additional fee for an art modification charge.), Paper Proof (Free paper proof. There is a fee for additional paper proof.)","","","Y","1"" x 3"", 3 1/2"" x 2 1/2"", 3 1/2"" x 7/8""","Side A (A), Side B (B)",,,"Y",,"3,7","Y","",,"","","","",,"Standard shipping methods are UPS or FedEx, and any special shipping methods and requests are subject to additional handling charges. All international shipments are subject to additional duties, taxes and brokerage fees.","N","",,,,,,"5 1/2"" x 11"" x 4""",,,"1","6","26","51",,,,,,,"173.00","160.00","151.00","145.00",,,,,,,"R","R","R","R",,,,,,,,"One imprint position with one color in 3 1/2"" x 2 1/2"" or 3 1/2"" x 7/8"" area",,"USD",,"List","Sand Etch","IMMD:Sand Etch",,"Set-up Charge","Other","Required","1",,,,,,,,,,"60.00",,,,,,,,,,"Z",,,,,,,,,,"One time charge per logo sent electronically.",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
4899744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Art Services (All artwork is subject to factory approval.  There is an additional fee for an art modification charge.), Paper Proof (Free paper proof. There is a fee for additional paper proof.)","ARTW:Art Services (All artwork is subject to factory approval.  There is an additional fee for an art modification charge.), Paper Proof (Free paper proof. There is a fee for additional paper proof.)",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"75.00",,,,,,,,,,"Z",,,,,,,,,,"Additional Paper Proof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
