XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
7003447,"So Soft 8"" Laying Beanie Animal- Panda","",,,,,"8"" laying beanie plush Panda toy shape. So soft, 8"" laying beanie animals to brighten your customer's day. Bring joy with your message. Accessories priced separately. Stuffed Animal, plush toy, stuffed toy. NO MINIMUM ! Stock items with logo over 300 to choose from no minimum. We specialize in Custom plush toys . We comply with safety regulations and we carry product liability insurance. We have our own design team that creates custom designs.",,"http://media.asicdn.com/images/jpgb/20540000/20546053.jpg",,"STUFFED ANIMALS & TOYS",,"White-Black","Plush","Dimension","Length:8:in","",,,"CHINA",,,,,,,"Full Color Logo, Silkscreen",,"Art Services (Artwork Change Fee), Paper Proof (Free (1-3 business days)), Pre-production Proof (Without Rush), Virtual Proof, Custom Art Fees, Production Proof (Rush 1-3 days)","Black, Brown, Green, Navy blue, Orange, Pink, Purple, Red, Royal Blue, White, Yellow","","Y","1""W x 1""H, 2 1/2""W x 2""H, 3""W x 1/2""H","Bandana, Ribbon, T-Shirt, Tie",,,"Y",,"5,10","","",,"","","","",,"","N","",,,,,,"So Soft 8"" Laying Beanie Animal- Panda",,,"50","100","250","500","1000",,,,,,"5.91","5.83","5.30","5.23","5.15",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List","Silkscreen, Full Color Logo","IMMD:Silkscreen, Full Color Logo",,"Imprint Method Charge","Per Order","Required","1",,,,,,,,,,"0.35",,,,,,,,,,"Z",,,,,,,,,,"Per location.",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7003447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Art Services (Artwork Change Fee), Paper Proof (Free (1-3 business days)), Pre-production Proof (Without Rush), Virtual Proof, Custom Art Fees, Production Proof (Rush 1-3 days)","ARTW:Art Services (Artwork Change Fee), Paper Proof (Free (1-3 business days)), Pre-production Proof (Without Rush), Virtual Proof, Custom Art Fees, Production Proof (Rush 1-3 days)",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7005765,"10"" Soft Plush Friend- Panda","",,,,,"Extra soft 10"" stuffed friend plush toy Panda. Extra soft plush animal now feature embroidered eyes. Inventory styles may vary upon product availability. 10"" extra soft, extra memorable furry friend's they'll love. Accessories priced separately. Stuffed A NO MINIMUM ! Stock items with logo over 300 to choose from no minimum. We specialize in Custom plush toys . We comply with safety regulations and we carry product liability insurance. We have our own design team that creates custom designs.",,"http://media.asicdn.com/images/jpgb/20550000/20551838.jpg",,"STUFFED ANIMALS & TOYS",,"Black-White","Plush","Dimension","Length:10:in","",,,"CHINA",,,,,,,"Full Color Logo, Silkscreen",,"Art Services (Artwork Change Fee), Paper Proof (Free (1-3 business days)), Pre-production Proof (Without Rush), Virtual Proof, Custom Art Fees, Production Proof (Rush 1-3 days)","Black, Brown, Green, Navy blue, Orange, Pink, Purple, Red, Royal Blue, White, Yellow","","Y","1""W x 1""H, 2 1/2""W x 2""H, 3""W x 1/2""H","Bandana, Ribbon, T-Shirt, Tie, Uniforms & Professional Ensembles",,,"Y",,"5,10","","",,"","","","",,"","N","",,,,,,"10"" Soft Plush Friend- Panda",,,"50","100","250","500","1000",,,,,,"7.10","6.28","5.66","5.54","5.46",,,,,,"R","R","R","R","R",,,,,,,"N/A",,"USD",,"List","Full Color Logo, Silkscreen","IMMD:Full Color Logo, Silkscreen",,"Imprint Method Charge","Per Order","Required","1",,,,,,,,,,"65.00",,,,,,,,,,"Z",,,,,,,,,,"Per color.",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7005765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Art Services (Artwork Change Fee), Paper Proof (Free (1-3 business days)), Pre-production Proof (Without Rush), Virtual Proof, Custom Art Fees, Production Proof (Rush 1-3 days)","ARTW:Art Services (Artwork Change Fee), Paper Proof (Free (1-3 business days)), Pre-production Proof (Without Rush), Virtual Proof, Custom Art Fees, Production Proof (Rush 1-3 days)",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5486160,"Squeezies (R) Panda Stress Reliever","",,,,,"This panda shaped stress reliever is not only cute, but helps relieve your customers' stress and is perfect for your next promotional event! Make a lasting impression at a fundraising event for animal conservation or for your local zoo! These won't be sitting for too long, so order today! Products are not intended for use by children or pets",,"http://media.asicdn.com/images/jpgb/7140000/7149322.jpg",,"Stress Relievers-General",,"","","Dimension","Length:3:in;Width:3.75:in","Panda",,,"CHINA",,,,,,,"Pad Print, Unimprinted",,"","Black, Brown, Gray, Green, Magenta, Metallic Gold, Metallic Silver, Orange, Purple, Red, Reflex Blue, Ultra Marine Blue, White, Yellow","Y","Y",".5"" x .5"", .75"" x .75""","",,,"Y",,"4,5","Y","1:,2:	",,"","","","",,"","N","",,,,,,"Squeezies (R) Panda Stress Reliever",,,"150","250","500","1000","2500",,,,,,"2.57","2.47","2.30","2.09","2.03",,,,,,"R","R","R","R","R",,,,,,,"running charge for first color/location imprint.",,"USD",,"List","Pad Print, Unimprinted","IMMD:Pad Print, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"40.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
5486160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 business days,2 business days","RUSH:1,2",,"Rush Service Charge","Other","Required","150",,,,,,,,,,"QUR",,,,,,,,,,"Z",,,,,,,,,,"Plus 30% of original cost of product. 2500 pieces maximum.You may order less than the minimum quantity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550814595,"Petites Plus (TM) - Hug a Panda Kit","",,,,,"Petites Plus (TM) - Hug a Panda Kit. Awww! You know you can't resist the cute baby panda! She needs a human companion to make sure she gets plenty of hugs and bamboo. Won't you take her home? The Panda Fancier's Guide within contains an adoption certificate and covers everything you need to know about panda bears, plus places to fill in all the details that make your panda cub unique. Everything's better with a fuzzy black-and-white friend! Kit measures 3 1/2"" square x 1 5/8"" deep. Must be ordered in multiples of four. Warning: CHOKING HAZARD -small parts. Not for children under 3 years.",,"http://media.asicdn.com/images/jpgb/23190000/23194115.jpg",,"Books-General,Kits-General,STUFFED ANIMALS & TOYS",,"","","","","",,,"CHINA",,,,,,,"4 Color, Foil Stamping, Unimprinted",,"Paper Proof","","Y","","","",,,"Y",,"10,120","","",,"","","","",,"","N","",,,,,,"Petites Plus (TM) - Hug a Panda Kit",,,"100","500","1000","3000","10000",,,,,,"7.96","6.77","5.97","4.78","3.98",,,,,,"R","R","R","R","R",,,,,,,"4 color custom designed cover on 3,000 pieces and above.",,"USD",,"List","4 Color, Foil Stamping, Unimprinted","IMMD:4 Color, Foil Stamping, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"13.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550814595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"plus set up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551195801,"Panda Keychain","",,,,,"This keychain is panda shape, it suit teh people love animals and have loving heart. It is a good present for promotion. We can custom your LOGO on the back.",,"http://media.asicdn.com/images/jpgb/24780000/24786235.jpg",,"Key Holders-Metal",,"Assorted","Metal","Dimension","Length:2.09:in;Width:1.5:in","",,,"CHINA",,,,,,,"Laser Engraved, Unimprinted",,"","","Y","","1.5""*1.5""","",,,"Y",,"7","","",,"","","","",,"","N","",,,,,,"",,,"200","500","1000","3000","5000",,,,,,"1.40","1.183","0.825","0.80","0.712",,,,,,"R","R","R","R","R",,,,,,,"shipping cost",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550039413,"8"" Bright Panda Assortment","",,,,,"Bright Pandas are soft 8"" Panda Bears that are decorated with an imprinted t-shirt. These Panda Bears are a great way to help with your client's next zoo promotion or school function.  This stuffed animal is from our Premium line of plush toys. This product complies with all U.S. Consumer Product Safety Improvement Act (CPSIA) product safety requirements. Safe for children of all ages.",,"http://media.asicdn.com/images/jpgb/20300000/20304307.jpg",,"STUFFED ANIMALS & TOYS ACCESSORIES,Toys-General",,"Assorted","","Dimension","Length:8:in","",,,"CHINA",,,,,,,"",,"","","","Y","","",,,"Y",,"10","","",,"Bulk","","","",,"","N","",,,,,,"8"" Bright Panda Assortment",,,"100","500","1000",,,,,,,,"6.84","6.16","6.01",,,,,,,,"R","R","R",,,,,,,,,"Product priced as shown. Contact us for additional accessory and imprint options.  Sold as 3 pcs set",,"USD",,"List",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
