XID,Product_Name,Product_Number,Product_SKU,Product_Inventory_Link,Product_Inventory_Status,Product_Inventory_Quantity,Description,Summary,Prod_Image,Catalog_Information,Category,Keywords,Product_Color,Material,Size_Group,Size_Values,Shape,Theme,Tradename,Origin,Option_Type,Option_Name,Option_Values,Can_order_only_one,Req_for_order,Option_Additional_Info,Imprint_Method,Linename,Artwork,Imprint_Color,Sold_Unimprinted,Personalization,Imprint_Size,Imprint_Location,Additional_Color,Additional_Location,Product_Sample,Spec_Sample,Production_Time,Rush_Service,Rush_Time,Same_Day_Service,Packaging,Shipping_Items,Shipping_Dimensions,Shipping_Weight,Shipper_Bills_By,Shipping_Info,Ship_Plain_Box,Comp_Cert,Product_Data_Sheet,Safety_Warnings,Additional_Info,Distibutor_Only,Disclaimer,Base_Price_Name,Base_Price_Criteria_1,Base_Price_Criteria_2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,Product_Number_Price,Price_Includes,QUR_Flag,Currency,Less_Than_Min,Price_Type,Upcharge_Name,Upcharge_Criteria_1,Upcharge_Criteria_2,Upcharge_Type,Upcharge_Level,Service_Charge,UQ1,UQ2,UQ3,UQ4,UQ5,UQ6,UQ7,UQ8,UQ9,UQ10,UP1,UP2,UP3,UP4,UP5,UP6,UP7,UP8,UP9,UP10,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,Upcharge_Details,U_QUR_Flag,Confirmed_Thru_Date,Product_Number_Criteria_1,Product_Number_Criteria_2,Product_Number_Other,SKU_Criteria_1,SKU_Criteria_2,SKU_Criteria_3,SKU_Criteria_4,SKU,Inventory_Link,Inventory_Status,Inventory_Quantity,Distributor_View_Only,Operation,Carrier_Information,Item_Weight,Warranty,Battery,Industry_Segment,SEO_FLG,UPC_Code,Additional_Imprint_Information,Item_Assembled,Delivery_Option,Do_Not_Use,Product_Status,Workflow_Status,Last_Updated_Date
7196405,"Folding Funnel","",,,,,"No need to cry over spilled milk when using our folding funnel! Measuring 4 3/4"" W x 5 3/4"" D x 5"" H, this handy kitchen appliance can hold up to 12 oz. of liquid. The white funnel is the perfect backdrop for your brand name. Customize with a pad print imprint and be sure that your success (and just that) will spill over! For imprint longevity, please hand wash in warm water with mild detergent. Also avoid heat and harsh detergents. Made in the U.S.A.",,"http://media.asicdn.com/images/jpgb/22600000/22600754.jpg",,"FUNNELS,Tools-Kitchen-Strainers,Tools-Kitchen-General",,"White","","Volume/Weight","12:oz","",,,"CHINA",,,,,,,"Pad Print, Unimprinted",,"Art Services (If production ready artwork is not provided we will prepare it for you), Virtual Proof (Each additional email proof after the first), Product Proof","Black, blue, Brown, Brushed Gold, Brushed Silver, Burgundy, Gray, Green, Orange, Pink, Process Blue, Purple, Red, Reflex Blue, Teal, Warm Red, White, Yellow","Y","","1 1/2"" x 1""","",,,"Y",,"5,7","Y","",,"","125:per Box","","9:lbs",,"","N","",,,,,,"Folding Funnel",,,"150","300","450","1500",,,,,,,"1.25","1.21","1.17","1.13",,,,,,,"R","R","R","R",,,,,,,,"1 color / 1 location standard decoration",,"USD",,"List","Pad Print, Unimprinted","IMMD:Pad Print, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"25.00",,,,,,,,,,"Z",,,,,,,,,,"per colorYou may order less than the minimum quantity",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7196405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Art Services (If production ready artwork is not provided we will prepare it for you), Virtual Proof (Each additional email proof after the first), Product Proof","ARTW:Art Services (If production ready artwork is not provided we will prepare it for you), Virtual Proof (Each additional email proof after the first), Product Proof",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"60.00",,,,,,,,,,"Z",,,,,,,,,,"per hour in 15 minute incrementsYou may order less than the minimum quantity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550242454,"Bamboo Silicone Tongs","",,,,,"These bamboo silicone tongs are a perfect 2 for 1 product. Measuring 10"" x 2"", these tongs have a removable silicone connector that comes in different color choices. Customize this product with an imprint of your company name and logo for a one of a kind keepsake that is sure to come in handy in the kitchen! Due to the natural variations in the grain, laser engraved logos can have varying shades of darkness. Imported.",,"http://media.asicdn.com/images/jpgb/22580000/22589917.jpg",,"ENVIRONMENTALLY FRIENDLY PRODUCTS,Tools-Kitchen-Tongs",,"Natural","Bamboo","Dimension","Length:10:in;Width:2:in","",,,"CHINA",,,,,,,"Laser Engrave, Pad Print, Unimprinted",,"Art Services (If production ready artwork is not provided we will prepare it for you), Virtual Proof (Each additional email proof after the first (First email proof is free).), Pad Print Product Proof - Set Up and Revisions for each imprint color., Laser Engraved Product Proof - Set Up and Revisions","Black, Blue 285, Blue 287, Blue 289, Blue 293, Blue 311, Brown 1535, Brown 476, Brushed Gold, Brushed Silver, Burgundy 195, Gray 430, Green, Green 349, Green 355, Orange 165, Pink 238, Process Blue, Purple 267, Red 186, Reflex Blue, Teal 327, Warm Red, White, Yellow 109","Y","","3"" W x 1/4"" H","",,,"Y",,"5,7","Y","",,"","50:per Box","","14:lbs",,"Unless you provide specific instructions, we will select a carrier. We can only assure date of shipment, but cannot be held responsible for arrival date. Faster shipping methods are available with prior approval.","N","",,,,,,"Bamboo Silicone Tongs",,,"50","100","250","500",,,,,,,"7.34","7.05","6.77","6.49",,,,,,,"R","R","R","R",,,,,,,,"1-color/ 1-location standard decoration",,"USD",,"List","Pad Print, Laser Engrave, Unimprinted","IMMD:Pad Print, Laser Engrave, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"20.00",,,,,,,,,,"Z",,,,,,,,,,"plus set up within a production runYou may order less than the minimum quantity",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
550242454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"75.00",,,,,,,,,,"Z",,,,,,,,,,"EQP plus set upYou may order less than the minimum quantity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550242454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Art Services (If production ready artwork is not provided we will prepare it for you), Virtual Proof (Each additional email proof after the first (First email proof is free).), Pad Print Product Proof - Set Up and Revisions for each imprint color., Laser Engraved Product Proof - Set Up and Revisions","ARTW:Art Services (If production ready artwork is not provided we will prepare it for you), Virtual Proof (Each additional email proof after the first (First email proof is free).), Pad Print Product Proof - Set Up and Revisions for each imprint color., Laser Engraved Product Proof - Set Up and Revisions",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"60.00",,,,,,,,,,"Z",,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7196174,"All Silicone Spatula","",,,,,"A practical item for every culinary adventure, this all silicone spatula is available in two colors and is heat resistant up to 464 degrees Fahrenheit. Great for mixing, spreading or whipping, this spatula can be customized with a pad print imprint on the handle to advertise your brand. The imprint is not permanent so wash with warm water and mild detergent for longevity. Each item comes in individual poly bags.",,"http://media.asicdn.com/images/jpgb/22590000/22595137.jpg",,"Tools-Kitchen-Spatulas/Spreaders",,"Cilantro Green,Paprika Orange,Black,Red","Silicone","Dimension","Length:11 1/8:in;Width:11/16:in;Height:2:in","",,,"CHINA",,,,,,,"Pad Print, Unimprinted",,"Art Services (If production ready artwork is not provided we will prepare it for you), Virtual Proof (Each additional email proof after the first), Product Proof","Black, Blue 286, Red 185, White","Y","","2 1/4"" W x 5/16"" H","",,,"Y",,"5,7","Y","",,"","75:per Box","","17:lbs",,"","N","",,,,,,"All Silicone Spatula",,,"75","150","225","750",,,,,,,"3.29","3.19","3.09","3.00",,,,,,,"R","R","R","R",,,,,,,,"1 color / 1 location standard decoration",,"USD",,"List","Pad Print, Unimprinted","IMMD:Pad Print, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"20.00",,,,,,,,,,"Z",,,,,,,,,,"per color/location - one color imprint onlyYou may order less than the minimum quantity",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7196174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"75.00",,,,,,,,,,"Z",,,,,,,,,,"EQP plus set upYou may order less than the minimum quantity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7196174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Art Services (If production ready artwork is not provided we will prepare it for you), Virtual Proof (Each additional email proof after the first), Product Proof","ARTW:Art Services (If production ready artwork is not provided we will prepare it for you), Virtual Proof (Each additional email proof after the first), Product Proof",,"Artwork Charge","Other","Optional","1",,,,,,,,,,"60.00",,,,,,,,,,"Z",,,,,,,,,,"each imprint color including revisionsYou may order less than the minimum quantity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7196265,"Large Silicone Spatula","",,,,,"We're not spreading it on thick when we say that this promotional silicone spatula product is perfect kitchen tool! Made with an imported silicone tip, our large spatula is both molded and assembled in the U.S.A. Great for mixing, spreading or even whipping up your ingredients! Customize with an imprint on the handle - imprint is not permanent so please wash in warm water with mild detergent. Measuring 11"" x 1/2"" x 2 1/4"", each item comes individually polybagged.",,"http://media.asicdn.com/images/jpgb/22590000/22594852.jpg",,"Tools-Kitchen-Spatulas/Spreaders",,"White,Black,Azul Blue,Cilantro Green,Paprika Orange,Picante Pink,Saffron Yellow,Gray,Reflex Blue,Red,Frosty Blue,Frosty Green,Frosty Purple,Frosty Red,Frosty Yellow,Frosty Seafoam,Sparkle Frosty Blue,Sparkle Frosty Green,Sparkle Frosty Purple,Sparkle Frosty Red,Sparkle Frosty Seafoam,Sparkle Frosty Gray,Sparkle Frosty Yellow,Frosty Gray","Silicone","Dimension","Length:11:in;Width:1/2:in;Height:2 1/4:in","",,,"CHINA",,,,,,,"Pad Print, Unimprinted",,"Art Services (If production ready artwork is not provided we will prepare it for you.), Virtual Proof (Each additional email proof after the first (First email proof is free).), Product Proof - Set Up and Revisions for each imprint color.","Black, Blue 285, Blue 287, Blue 289, Blue 293, Blue 311, Brown 1535, Brown 476, Brushed Gold, Brushed Silver, Burgundy 195, Gray 430, Green, Green 349, Green 355, Orange 165, Pink 238, Process Blue, Purple 267, Red 186, Reflex Blue, Teal 327, Warm Red, White, Yellow 109","Y","","3 1/2"" W x 5/16"" H","",,,"Y",,"5,7","Y","",,"","125:per Case","","31:lbs",,"Unless you provide specific instructions, we will select a carrier. We can only assure date of shipment, but cannot be held responsible for arrival date. Faster shipping methods are available with prior approval.","N","",,,,,,"",,,"100","250","500","1000",,,,,,,"2.53","2.43","2.33","2.24",,,,,,,"R","R","R","R",,,,,,,,"1 color / 1 location standard decoration",,"USD",,"List","Pad Print, Unimprinted","IMMD:Pad Print, Unimprinted",,"Set-up Charge","Per Order","Required","1",,,,,,,,,,"60.00",,,,,,,,,,"Z",,,,,,,,,,"per Change of Copy plus Set-up, within a production run.You may order less than the minimum quantity",,,,,,,,,,,,,,"N",,,,,,"Promotional","N",,,"Y","None",,,,
7196265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Product Sample","SMPL:Product Sample",,"Sample Charge","Other","Optional","1",,,,,,,,,,"75.00",,,,,,,,,,"Z",,,,,,,,,,"EQP plus set upYou may order less than the minimum quantity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
